8.72,19.17,38.14,20.79,34.26,47.74,32.79,36.02,55.14,104.57,49.08,90.79,124.60,76.85,117.33,57.64,197.98,174.38,88.65,232.04,200.53,188.65,206.17,103.86,277.20,230.30,116.56,334.06,248.90,236.59,239.76,121.93,352.80,272.59,102.52,307.23,256.75,221.94,250.24,128.95,56.57,218.30,86.24,172.82,234.10,145.17,155.87,115.26,57.64,149.54,104.68,65.83,106.64,71.74,60.26,52.95,33.02,34.86,43.93,15.10,19.28,26.02,18.76,21.52
26.56,19.01,23.97,22.90,31.00,22.99,43.98,56.85,70.46,24.05,75.80,104.33,119.77,94.30,146.78,80.90,138.42,151.09,126.54,177.12,143.65,154.77,240.13,269.36,187.72,248.43,251.78,332.15,244.04,219.83,254.68,307.82,211.88,189.02,303.62,266.40,276.79,200.49,231.20,210.53,242.34,226.39,128.59,193.24,149.66,152.88,161.24,126.84,127.42,120.55,90.56,91.50,94.75,61.57,59.50,51.42,41.09,44.14,34.68,30.54,25.01,20.41,17.61,17.04
20.72,22.55,24.15,20.09,36.11,32.51,33.91,50.47,51.86,66.34,88.00,60.75,108.61,110.50,105.37,103.65,121.87,149.30,156.09,146.23,151.67,179.41,192.43,192.52,220.18,227.58,240.59,251.97,261.54,251.37,292.49,268.85,260.85,285.53,239.54,199.31,219.52,210.75,241.18,250.00,241.49,217.49,178.64,128.34,71.40,154.17,229.92,132.35,192.14,146.78,100.95,66.95,45.56,117.91,54.18,49.89,67.54,34.54,35.91,15.44,14.16,28.96,9.30,22.72
32.96,20.65,20.68,40.78,25.43,34.14,19.51,63.98,74.40,35.70,90.03,91.78,84.80,109.67,36.35,151.18,152.76,102.72,215.19,174.37,177.92,180.18,72.77,299.75,220.18,171.36,296.54,209.98,242.09,225.74,105.46,367.79,253.85,180.07,319.39,246.95,254.84,237.79,139.63,300.88,250.78,102.68,224.07,196.15,171.63,188.85,123.02,92.65,190.11,99.85,85.58,113.44,71.97,76.67,64.82,42.89,47.28,56.30,24.62,25.08,30.03,20.32,22.46,19.76
15.84,20.65,18.72,24.91,28.33,35.64,35.82,40.15,61.05,71.15,89.74,70.65,112.33,108.42,121.01,178.49,130.70,166.02,178.58,211.44,153.13,277.97,224.77,266.82,186.84,291.95,237.79,242.43,235.29,260.24,159.18,159.91,311.82,220.86,288.83,223.62,234.79,234.06,249.34,146.49,282.87,198.09,196.35,179.38,210.07,161.23,176.17,123.53,154.72,124.69,104.68,75.50,71.64,84.81,57.48,59.74,44.65,44.62,32.51,30.31,27.12,18.36,17.94,18.64
16.80,19.67,21.57,16.97,32.98,32.64,39.66,39.02,54.27,56.72,76.67,79.56,87.78,90.56,109.51,105.17,144.48,141.54,156.74,182.61,165.53,187.11,232.05,238.96,230.70,256.59,237.79,266.29,273.20,259.26,261.65,250.86,241.86,254.68,233.63,238.20,218.57,223.80,210.35,222.81,230.51,203.75,185.57,159.69,133.87,130.40,157.66,187.50,142.08,125.15,92.64,43.89,40.28,101.07,60.01,53.83,66.79,33.27,26.93,9.06,32.04,26.56,15.88,29.68
30.32,19.83,20.23,11.95,30.66,53.73,24.47,58.54,64.11,49.88,74.06,25.42,118.28,122.13,85.58,186.07,151.65,151.09,163.16,65.22,277.09,205.59,147.96,265.98,203.51,240.27,212.61,89.72,351.96,264.19,183.05,313.82,250.86,259.66,243.49,111.81,309.24,262.97,144.16,301.76,255.85,211.83,211.75,120.32,106.41,215.83,91.97,138.97,159.78,109.05,111.75,81.08,45.89,89.16,62.79,32.82,55.16,44.14,34.14,32.05,20.79,12.83,25.76,19.44
17.20,25.59,13.99,7.53,28.80,47.33,29.43,60.41,46.39,42.54,46.47,55.46,126.46,73.11,94.79,135.51,129.60,119.44,199.77,150.34,224.59,149.38,119.66,203.49,193.86,164.11,231.26,266.29,257.65,169.55,266.62,180.90,206.88,242.75,228.70,188.62,198.52,286.28,200.38,221.93,241.49,230.43,197.12,172.82,148.28,134.25,167.81,127.94,117.30,96.17,106.76,90.75,86.83,77.83,57.98,50.76,53.28,35.98,33.73,31.00,24.10,23.97,20.98,19.76
24.80,19.91,12.74,26.01,28.57,37.13,23.99,42.59,58.42,69.63,118.79,81.55,47.24,97.21,100.31,101.12,71.69,166.02,73.87,180.55,201.99,97.79,225.58,211.94,327.20,255.68,244.32,133.62,269.32,260.24,238.77,207.88,235.87,250.71,182.37,297.51,254.84,212.61,174.08,210.53,151.99,190.81,167.09,212.19,189.48,187.57,114.66,169.85,75.84,83.28,130.86,71.41,74.61,70.86,73.43,59.95,47.47,39.66,42.30,24.50,22.20,19.87,26.25,24.56
15.12,32.42,17.56,23.50,41.46,26.93,31.83,24.20,88.18,39.50,64.77,125.45,71.04,98.87,36.81,163.32,141.18,127.80,193.99,156.52,172.82,151.69,262.77,291.31,128.07,262.94,313.32,198.52,241.12,110.41,311.39,239.86,159.91,294.48,241.52,243.06,213.80,141.74,261.12,190.35,211.94,225.58,177.87,223.13,152.40,81.58,209.62,126.29,147.64,121.47,92.22,111.58,70.65,41.24,66.84,39.82,46.15,45.90,28.97,33.09,20.79,13.81,24.93,19.36
