7.12,24.52,25.04,29.63,36.81,36.32,45.90,37.34,40.04,86.85,66.22,93.10,95.22,112.99,105.37,80.90,227.20,75.25,200.42,196.34,150.94,235.62,140.68,176.47,279.83,201.28,262.04,241.47,285.84,239.54,190.02,338.81,136.92,320.35,232.64,202.23,309.24,166.92,174.99,324.57,81.06,278.94,169.40,156.05,222.43,108.56,124.22,188.60,58.65,150.92,89.73,78.11,109.94,51.41,61.53,56.67,44.28,43.34,32.51,28.80,29.93,18.72,20.00,13.28
26.40,20.00,24.24,29.03,31.70,32.78,22.87,78.80,29.32,70.89,92.65,70.98,115.67,81.84,95.71,161.29,111.95,160.65,154.17,199.09,181.57,138.60,249.02,166.34,235.97,251.15,173.45,324.51,207.09,189.27,298.46,189.89,270.85,255.68,192.23,335.43,190.89,204.22,206.72,269.30,183.23,211.02,192.50,220.95,153.09,147.74,102.12,209.56,59.66,132.98,115.90,72.53,104.99,60.41,56.46,56.02,49.72,36.94,34.28,29.03,28.83,21.03,19.42,15.76
14.80,28.39,17.47,23.80,17.88,53.73,21.59,50.47,61.05,56.72,89.16,65.37,88.15,68.96,159.66,86.46,141.18,155.87,165.09,196.34,153.13,167.86,168.98,252.47,171.93,233.02,230.33,268.20,244.04,235.60,188.03,248.86,268.85,201.96,274.05,222.65,277.74,237.79,205.82,164.91,241.49,194.85,185.57,204.17,164.07,194.63,155.27,126.29,94.55,128.37,102.61,81.46,86.17,74.93,65.83,60.83,40.53,33.27,31.28,34.95,18.68,22.81,24.27,17.68
22.32,17.94,18.18,26.72,28.68,39.72,35.02,53.47,68.05,66.59,74.06,85.51,87.78,115.07,112.27,127.42,143.38,133.77,166.37,155.84,171.36,167.86,155.24,153.68,176.32,333.66,279.75,263.43,237.23,82.81,63.67,406.77,161.91,270.60,335.16,242.09,265.34,183.71,126.94,338.60,152.83,215.07,184.03,223.13,172.31,132.97,123.62,191.36,116.80,130.67,95.55,125.34,77.91,60.70,52.92,69.58,40.90,43.18,29.79,38.67,21.79,19.78,15.06,30.56
16.08,21.89,20.94,26.62,24.62,37.68,31.35,47.66,56.23,72.41,66.22,69.00,58.77,101.78,85.12,157.25,109.74,154.67,142.60,188.10,180.11,176.33,251.45,167.19,221.06,253.87,218.21,221.43,217.79,199.13,234.79,291.83,265.85,246.73,207.01,244.04,196.62,196.76,162.30,223.69,210.25,167.36,143.22,180.84,162.01,136.18,171.40,121.87,115.79,126.99,100.53,68.44,73.95,62.73,62.79,41.79,41.09,38.38,33.05,28.10,24.51,23.44,20.00,18.24
21.92,21.07,16.31,28.83,31.70,35.91,34.54,42.96,47.92,76.46,74.06,81.55,101.54,119.64,82.82,115.28,161.03,164.83,147.74,157.90,169.17,206.36,239.32,171.41,203.51,195.84,242.45,194.71,269.32,239.54,256.67,238.86,231.87,238.77,209.97,246.95,263.43,207.95,219.42,221.06,207.72,219.11,173.25,188.13,152.40,153.52,156.47,114.71,105.68,99.85,122.13,133.16,91.12,74.06,42.79,18.82,23.45,57.57,35.09,33.91,27.32,22.81,21.07,15.20
18.00,27.57,21.83,26.62,32.40,41.76,49.74,40.53,57.77,55.70,58.67,89.80,81.83,108.01,135.74,125.90,103.12,142.73,162.52,181.24,164.80,198.66,226.39,198.43,173.69,219.42,268.56,204.25,174.03,304.60,228.82,190.89,249.86,239.76,258.27,219.73,220.48,165.05,259.31,199.13,210.25,169.79,220.22,154.59,189.48,150.95,154.67,130.15,130.45,136.20,95.96,101.91,78.57,82.77,58.23,58.20,54.41,42.38,37.40,30.77,20.89,18.54,18.43,13.92
30.32,9.87,24.78,27.92,22.76,43.39,33.11,43.34,38.73,93.68,42.98,87.49,105.26,86.82,141.72,99.10,126.29,108.09,209.41,118.08,188.13,213.29,186.77,247.40,191.23,200.38,198.63,317.83,167.23,261.23,286.52,226.87,297.83,219.86,210.96,197.37,323.56,145.47,256.59,246.49,184.92,252.26,159.39,158.23,140.73,221.61,94.95,157.72,153.71,109.51,142.49,79.97,78.90,54.89,97.23,26.48,53.66,45.10,25.57,38.78,18.28,21.30,13.66,27.68
15.52,19.91,24.78,24.21,33.09,31.96,42.70,36.59,68.27,58.23,78.71,108.29,104.14,73.11,104.45,107.70,130.70,142.13,186.28,146.23,170.63,239.47,145.53,313.26,233.34,262.03,127.75,286.33,202.23,236.59,238.77,213.88,167.90,268.61,235.60,248.90,233.84,227.53,159.58,238.60,271.89,177.07,248.71,226.05,162.01,120.76,160.05,147.79,167.36,131.13,123.38,106.75,76.26,70.86,70.64,45.51,45.03,39.02,40.26,19.62,26.52,17.65,18.93,21.68
6.88,21.81,22.90,26.21,40.06,33.87,41.10,40.53,26.04,103.81,49.37,81.22,94.47,118.81,126.99,86.97,108.64,171.99,154.17,212.82,121.78,232.54,208.60,150.30,296.49,126.94,251.78,311.15,194.45,277.00,225.83,193.89,371.79,114.41,275.03,310.15,234.79,265.77,209.44,186.84,298.06,103.49,210.98,223.86,137.99,182.43,135.56,118.01,123.37,98.01,112.16,113.07,49.19,96.71,57.73,46.83,30.21,60.13,25.98,29.03,21.69,29.59,19.01,18.48
