28.32,19.34,23.35,32.54,29.03,34.82,44.30,47.28,39.39,52.66,109.20,62.73,102.66,119.22,126.07,107.19,122.98,256.20,123.33,173.00,228.97,137.83,206.98,255.85,228.07,165.92,266.70,260.56,123.48,320.38,302.44,242.86,256.85,259.66,224.76,387.93,234.79,202.36,291.04,215.79,171.41,249.83,214.83,159.69,270.48,153.52,155.87,161.03,119.83,109.05,120.05,106.75,75.60,98.75,39.75,65.64,55.72,32.47,35.77,37.27,29.23,20.41,13.08,18.48
19.60,23.20,27.36,26.11,31.35,36.59,34.23,67.36,63.24,49.63,87.13,96.07,97.45,94.71,75.46,133.48,163.79,89.58,174.72,198.40,204.17,161.70,143.11,188.30,271.06,141.44,221.01,258.65,285.84,240.53,184.05,304.83,320.82,184.05,264.19,252.79,264.38,253.64,184.06,348.25,265.98,177.07,243.32,188.13,166.82,176.65,139.15,169.30,98.60,142.18,142.07,87.41,83.86,90.03,58.23,39.82,40.90,51.82,25.98,26.59,29.43,25.76,20.24,19.60
23.60,21.48,22.10,38.37,22.53,42.17,45.42,44.84,56.02,63.55,70.57,113.57,61.00,122.13,139.88,109.21,134.01,147.51,165.73,154.46,102.82,249.48,241.75,191.67,242.11,237.55,276.96,225.25,263.48,296.72,197.98,240.86,325.81,268.61,257.29,248.90,271.06,159.46,242.99,301.76,227.98,175.45,197.12,191.78,166.82,204.27,193.49,99.82,116.29,142.64,122.13,105.26,76.26,57.80,55.20,63.46,51.41,34.86,38.90,33.79,26.31,23.62,15.55,18.64
15.44,30.94,18.80,32.74,28.91,41.08,42.70,46.34,39.82,103.81,47.63,127.11,69.18,124.21,117.79,130.45,72.24,210.21,145.17,178.49,211.47,177.87,206.98,224.60,188.60,349.98,168.79,270.11,269.32,190.25,292.49,282.84,233.87,151.22,190.25,351.96,192.80,214.48,286.51,230.70,206.87,183.53,328.79,182.30,129.06,183.07,152.29,134.56,146.13,120.55,81.42,79.60,103.66,67.67,63.81,68.71,51.97,43.34,36.18,21.60,14.76,25.67,25.10,16.40
19.60,23.45,25.76,29.43,31.24,29.11,23.35,69.04,44.86,84.06,70.57,87.49,104.52,109.25,75.00,217.92,98.71,190.51,177.29,156.52,226.78,210.98,181.92,334.37,157.90,276.54,237.79,245.29,252.79,277.99,237.77,182.90,186.89,346.21,216.87,210.98,261.52,263.90,240.27,193.86,273.58,228.00,137.06,194.69,229.29,174.08,161.24,130.15,167.36,89.72,111.33,126.83,82.54,64.18,64.82,58.20,43.53,50.86,40.26,20.67,23.60,26.56,22.71,21.60
14.96,29.95,21.21,28.22,28.10,32.37,29.59,46.90,67.61,49.63,90.61,76.59,90.75,83.08,195.09,93.54,173.16,157.66,154.81,184.67,207.82,165.55,347.66,196.74,223.69,275.63,230.33,235.75,252.79,221.80,426.80,257.85,245.86,280.55,208.98,236.26,279.65,226.60,191.31,153.51,280.33,202.94,167.09,238.45,178.49,156.74,143.33,219.48,128.43,110.43,129.19,88.15,69.99,82.19,70.13,52.95,74.67,51.02,25.57,31.70,28.62,19.07,20.90,22.08
25.68,19.01,23.71,18.88,50.40,24.21,54.86,36.77,60.61,69.12,78.42,73.62,65.09,84.33,150.92,85.45,172.61,155.27,154.17,166.13,172.82,328.79,180.30,215.32,259.65,194.94,261.10,293.01,252.79,169.55,183.05,356.80,218.87,263.64,291.79,237.23,221.43,227.53,359.05,212.28,195.05,249.83,158.62,172.82,202.52,167.66,136.76,188.60,148.15,73.62,107.18,114.93,77.58,72.32,63.30,40.70,44.09,47.34,31.83,25.66,29.83,23.17,19.91,20.32
14.08,19.91,27.27,18.48,34.60,32.37,42.54,42.40,41.14,73.43,75.22,65.70,114.93,112.16,112.27,135.00,142.28,177.37,113.06,223.11,183.76,161.70,249.83,231.36,200.00,198.56,390.72,250.06,179.87,316.43,241.75,246.86,305.83,272.59,208.98,267.37,289.20,169.72,230.30,275.44,179.85,207.79,209.44,138.55,164.07,195.92,130.19,122.43,152.19,122.39,103.44,99.31,63.39,55.76,70.13,51.42,39.59,48.78,38.36,31.24,27.22,17.29,15.72,21.68
33.12,13.58,28.79,23.80,30.08,39.58,43.82,41.46,82.93,50.39,95.84,65.37,95.59,129.61,123.31,107.19,103.68,176.77,143.89,132.50,258.13,187.88,198.90,252.47,228.95,165.02,181.84,327.37,218.76,254.33,322.34,225.87,253.85,283.54,172.51,224.59,264.38,163.19,254.78,296.49,221.23,211.02,231.77,164.80,253.32,158.02,171.40,170.40,96.07,111.81,130.02,100.05,76.92,56.63,37.73,58.86,41.65,36.14,45.16,27.99,25.71,23.62,18.43,29.68
30.32,15.14,34.40,25.11,37.04,28.70,31.35,79.36,33.04,99.00,57.21,109.28,86.29,123.38,93.86,181.01,106.98,213.80,108.56,210.07,193.97,214.06,188.39,166.34,279.83,227.58,198.63,337.87,214.87,256.30,306.42,260.85,232.87,200.96,360.79,223.62,228.11,325.45,215.79,211.41,200.96,346.86,184.80,171.36,216.94,116.27,162.44,172.61,122.87,97.55,114.65,107.49,52.16,81.61,80.01,44.64,47.47,41.10,25.57,28.91,29.03,18.45,18.35,24.56
